customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_734,Female,1,Yes,No,48,Yes,No,No,No internet service,No,No internet service,Yes,No,Two year,No,Bank transfer,65.45068706440435,2803.6671174110684,No
ID_735,Male,0,No,No,9,Yes,No,Yes,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,110.22928325165003,2848.4929495350216,No
ID_736,Female,0,No,Yes,23,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Two year,No,Credit card,91.74664806002869,3066.089629186377,No
ID_737,Male,0,Yes,Yes,71,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer,63.052819370151404,3555.88182504263,No
ID_738,Male,1,Yes,Yes,27,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,117.41376198922556,2056.425294069065,No
ID_739,Female,0,Yes,No,71,No,No,Yes,No internet service,No,Yes,No,No,One year,Yes,Mailed check,49.85433385266391,2291.4682553639204,No
ID_740,Male,0,Yes,No,43,No,No,No,No,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,45.65707520214856,7671.066303419633,No
ID_741,Female,0,Yes,No,7,No,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Mailed check,109.46562076558514,2479.967545978447,No
ID_742,Female,0,Yes,Yes,63,Yes,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,90.73718406913233,5052.573909807582,Yes
ID_743,Male,1,No,Yes,44,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No,One year,No,Mailed check,54.5509812593973,2828.18889984867,No
ID_744,Male,1,No,Yes,39,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,No,Credit card,43.180239429883855,6505.63242333414,Yes
ID_745,Female,0,Yes,No,40,Yes,DSL,No,Yes,No internet service,No,No,No,Two year,No,Bank transfer,37.803829882902704,5597.974221331779,No
ID_746,Male,0,Yes,Yes,7,Yes,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,Yes,Mailed check,51.34963701097803,2692.995522900811,No
ID_747,Male,1,No,Yes,70,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card,32.5539983284324,5761.328789820054,No
ID_748,Male,1,No,No,25,No,No,No internet service,No,No,Yes,No,No,Two year,Yes,Credit card,34.5348146097945,6078.280556932398,No
ID_749,Female,0,No,Yes,59,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,97.66243023027965,1192.5037853498377,No
ID_750,Female,1,Yes,No,13,No,No,No internet service,No,Yes,Yes,No,No internet service,One year,Yes,Electronic check,26.376021291709833,4667.356399458871,No
ID_751,Male,1,Yes,Yes,62,Yes,No,No,Yes,No,Yes,No,Yes,One year,No,Credit card,63.92882798291061,6481.298496191511,No
ID_752,Female,0,No,No,8,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,60.499883539014306,497.75634570616046,Yes
ID_753,Female,1,Yes,No,45,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,116.0191038823669,4112.144737834105,Yes
ID_754,Female,1,Yes,No,18,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,66.55416734540272,6734.695593397328,No
ID_755,Female,0,Yes,No,60,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,36.08553651056566,7626.825397658242,No
ID_756,Female,0,No,No,60,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer,28.840469390712634,5282.282518735886,No
ID_757,Male,1,No,Yes,2,Yes,DSL,No,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer,93.2438606715025,2689.663328939389,No
ID_758,Male,0,Yes,No,66,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,34.77364450932895,4878.267565185791,No
ID_759,Male,1,Yes,No,14,Yes,No,No internet service,No,No,Yes,No,No internet service,Two year,No,Mailed check,113.79831083866716,316.1703799767605,No
ID_760,Female,0,Yes,No,48,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,One year,No,Bank transfer,75.92133295151302,3701.307409663662,No
ID_761,Female,1,Yes,No,56,Yes,No,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,60.169658705413646,5845.886391155416,No
ID_762,Male,0,Yes,Yes,12,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer,88.43326747697915,386.03614043221194,Yes
ID_763,Female,1,No,No,55,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer,39.892807606815495,4865.54438650123,No
ID_764,Male,1,Yes,Yes,28,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,58.22575173212378,4747.74419368107,No
ID_765,Male,1,Yes,No,4,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,23.34138499772142,1598.4117923130327,No
ID_766,Male,0,Yes,No,36,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,107.7678166339693,4596.859568564811,No
ID_767,Female,0,No,Yes,50,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,62.52570730996339,3334.657010614034,Yes
ID_768,Female,1,No,Yes,3,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card,95.88251924227424,3882.7492538265587,No
ID_769,Male,1,Yes,Yes,1,No,DSL,No,Yes,No,Yes,No internet service,No,Two year,Yes,Bank transfer,111.68548006723783,2670.71130809562,Yes
ID_770,Male,0,No,No,17,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,85.27931395621657,6501.722557867659,Yes
ID_771,Male,0,No,Yes,71,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,57.57467006183754,2988.6561978530103,No
ID_772,Male,0,No,No,62,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,81.9528483767751,6347.399320611496,Yes
ID_773,Female,0,No,Yes,48,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,56.033104785578416,704.9271159240368,Yes
ID_774,Female,0,No,Yes,62,No,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,76.73139725790901,2300.7726219254337,No
ID_775,Male,0,No,No,69,Yes,No,Yes,No,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer,63.216532371585735,3281.0931702208977,Yes
ID_776,Male,1,Yes,Yes,19,Yes,DSL,No,No,No,No,No internet service,No internet service,Two year,Yes,Credit card,34.98684215372781,3296.1789565309914,Yes
ID_777,Female,0,No,Yes,34,No,No,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,98.01011473969265,3586.2279641871214,Yes
ID_778,Female,1,No,No,49,No,No,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Electronic check,69.64190562526261,5253.877906336816,No
ID_779,Male,0,Yes,No,47,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Credit card,39.014265418827705,4635.032094377454,No
ID_780,Male,0,Yes,No,50,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,109.18296731733307,4216.276501865544,No
ID_781,Male,1,Yes,Yes,26,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,105.3218723751807,6717.611840156872,No
ID_782,Female,1,Yes,Yes,56,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,No,Credit card,75.88261499323377,1649.7185015641044,No
ID_783,Female,0,No,Yes,14,Yes,DSL,No,No internet service,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,117.0318676922471,6895.886650401872,No
ID_784,Female,1,No,Yes,25,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,112.7170267593811,6510.297696790709,No
ID_785,Male,1,No,Yes,4,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,109.70058379128409,1645.98681045156,Yes
ID_786,Male,1,No,No,32,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Mailed check,33.329177585079286,5030.100280261077,Yes
ID_787,Female,1,Yes,Yes,65,No,DSL,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,49.46295646187307,1863.893082773341,No
ID_788,Female,0,No,No,61,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,61.01902153098253,7548.283076815528,Yes
ID_789,Male,1,No,Yes,20,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,103.1909271667911,3994.3020139285286,No
ID_790,Female,0,Yes,No,10,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Credit card,107.1235761706886,1709.4068910165997,No
ID_791,Female,0,No,Yes,34,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,95.1485196236662,5125.267227902038,Yes
ID_792,Male,0,No,Yes,61,No,DSL,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Bank transfer,67.23992894831986,5686.950945933099,Yes
ID_793,Female,0,No,No,27,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer,36.19011508599625,4879.260232867323,No
ID_794,Male,1,No,Yes,40,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,23.519619443322508,2009.326997950259,Yes
ID_795,Male,1,Yes,No,65,Yes,No,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer,89.93023551406027,5908.194113891876,No
ID_796,Male,0,Yes,Yes,33,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,119.4154075612669,7443.545790315417,No
ID_797,Male,0,Yes,Yes,68,No,DSL,Yes,No,Yes,No,No internet service,No internet service,One year,No,Credit card,54.547211927216324,7621.865100827207,No
ID_798,Male,0,Yes,No,71,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,76.87319027906071,5467.889486084947,No
ID_799,Male,0,Yes,Yes,9,Yes,No,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,101.05818671372977,6737.937595530613,No
ID_800,Male,1,No,No,16,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,38.6481599240543,7831.191302688009,No
ID_801,Female,0,No,Yes,5,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,102.95570094596336,442.70834549407533,No
ID_802,Male,1,Yes,Yes,23,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,82.5343111526281,3868.2255241870657,No
ID_803,Male,0,Yes,Yes,43,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,76.98483089217532,2402.1236979829973,No
ID_804,Female,0,Yes,Yes,57,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,96.22816831789862,3850.8186680972362,No
ID_805,Female,0,No,Yes,51,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,44.09485417621862,7343.650605743314,No
ID_806,Female,0,Yes,Yes,13,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,One year,No,Mailed check,81.47804040126375,7868.750641529194,No
ID_807,Male,1,No,Yes,24,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Credit card,44.03762534787022,7248.902684425259,No
ID_808,Female,1,No,No,11,No,DSL,Yes,Yes,No,No internet service,Yes,No,One year,No,Credit card,37.95354080513165,1657.227791959936,Yes
ID_809,Male,1,No,Yes,52,Yes,DSL,No internet service,No,No,No,Yes,Yes,One year,Yes,Mailed check,82.3354637673248,6442.627914254218,No
ID_810,Male,0,No,Yes,17,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,46.928110157275896,6559.487318287302,Yes
ID_811,Male,0,Yes,Yes,37,Yes,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,91.43791731807234,4677.095682747942,Yes
ID_812,Male,1,No,No,13,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,71.44854394146807,5747.647242414991,No
ID_813,Female,1,No,No,62,No,No,No,No internet service,Yes,No,No internet service,No internet service,Two year,No,Credit card,89.49537628190112,7252.323208091207,No
ID_814,Female,0,Yes,Yes,8,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,109.16188511521172,7953.89766655596,No
ID_815,Male,0,No,Yes,56,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,33.824604450116254,416.55018602693855,No
ID_816,Male,1,No,Yes,70,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card,26.6738647887713,2131.5871822492923,No
ID_817,Male,0,No,No,44,Yes,DSL,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,59.9916914733486,7483.151014134786,No
ID_818,Female,0,Yes,Yes,60,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,91.67076715668372,2700.27958844663,No
ID_819,Male,1,No,No,41,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,108.6151485844613,941.2641978072716,No
ID_820,Male,0,No,Yes,21,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer,23.479440472643347,2574.801830743804,No
ID_821,Female,1,Yes,No,42,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card,99.29581560602143,4196.116675907146,No
ID_822,Female,0,Yes,No,29,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Credit card,27.54171236806087,3150.120899613991,No
ID_823,Male,1,No,Yes,65,No,No,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Mailed check,78.05756757094039,6327.594550266449,Yes
ID_824,Female,0,No,Yes,17,Yes,No,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,54.410286077042926,4927.181669575851,No
ID_825,Female,1,Yes,Yes,30,No,DSL,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,21.765419027482686,3535.7459951486385,No
ID_826,Male,1,No,Yes,26,No,No,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Bank transfer,29.709344440978164,7978.363659829301,No
ID_827,Female,1,Yes,Yes,53,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,55.37262140989426,7098.91685193851,No
ID_828,Male,1,No,Yes,19,No,No,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Credit card,115.3753411553862,6911.826915042808,No
ID_829,Female,0,Yes,Yes,53,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,35.483206777889194,4581.300813232295,No
ID_830,Male,0,No,No,17,No,No,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,47.19770596952221,6261.41024302083,Yes
ID_831,Male,1,Yes,Yes,46,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,119.41330747058952,2753.4950742026326,Yes
ID_832,Male,0,Yes,Yes,53,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,68.0620478919073,2705.819341755473,Yes
ID_833,Female,0,Yes,No,64,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No,One year,No,Mailed check,46.22451066780404,7147.219488692803,Yes
ID_834,Male,0,Yes,Yes,45,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,81.59394695123736,4814.9834387672745,No
ID_835,Female,0,Yes,Yes,49,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,63.60322677047221,2814.3356431158923,No
ID_836,Male,0,No,Yes,19,Yes,No,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card,105.83081264480926,6778.050994054757,No
ID_837,Male,1,No,Yes,71,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer,20.797914336757998,3596.1767845920317,No
ID_838,Female,1,Yes,No,65,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,119.67766087012293,3259.8094756629093,No
ID_839,Male,1,No,No,37,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,26.63124413651991,306.7509684659299,No
ID_840,Male,1,No,Yes,70,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer,73.71236863880279,5464.119922086453,No
ID_841,Female,0,No,Yes,26,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.7399989931918,4307.875378033485,Yes
ID_842,Male,0,No,No,2,No,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,74.98302007460254,2563.4500495562907,No
ID_843,Male,1,No,Yes,59,Yes,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,50.07737591207595,1200.4813066178635,No
ID_844,Male,0,No,No,5,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,105.54327691857753,1541.0834312747454,No
ID_845,Male,0,Yes,No,37,No,No,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,63.04230307503154,1876.40991676407,No
ID_846,Female,1,No,No,31,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,50.07013421365599,6935.108101229291,Yes
ID_847,Female,0,No,Yes,48,No,No,No,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer,96.83337010898536,3897.02492752413,No
ID_848,Male,1,No,Yes,6,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer,34.585586799439064,5594.427177458489,No
